raceId,resultId,driverId,constructorId,year,round,name_mer3,nationality,circuitRef,driverRef,constructorRef,country,alt,date,dob,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,grid,race_finish_pos,points_awarded,points_driver,championship_pos,cum_wins,status,driver_age,home_race,points_before_race,wins,predicted_win
1057,25075,8,51,2021,6,Azerbaijan Grand Prix,Finnish,baku,raikkonen,alfa,Azerbaijan,-7,2021-06-06,1979-10-17,1,0,0,0,0,14,10,1.0,1.0,15.0,0.0,Finished,41.6,0,0.0,0,0
1057,25076,841,51,2021,6,Azerbaijan Grand Prix,Italian,baku,giovinazzi,alfa,Azerbaijan,-7,2021-06-06,1993-12-14,1,0,0,0,0,20,11,0.0,1.0,16.0,0.0,Finished,27.5,0,1.0,0,0
1057,25077,822,131,2021,6,Azerbaijan Grand Prix,Finnish,baku,bottas,mercedes,Azerbaijan,-7,2021-06-06,1989-08-28,1,0,0,0,0,10,12,0.0,47.0,6.0,0.0,Finished,31.8,0,47.0,0,0
1057,25078,854,210,2021,6,Azerbaijan Grand Prix,German,baku,mick_schumacher,haas,Azerbaijan,-7,2021-06-06,1999-03-22,1,0,0,0,0,17,13,0.0,0.0,17.0,0.0,Finished,22.2,0,0.0,0,0
1057,25079,853,210,2021,6,Azerbaijan Grand Prix,Russian,baku,mazepin,haas,Azerbaijan,-7,2021-06-06,1999-03-02,1,0,0,0,0,18,14,0.0,0.0,19.0,0.0,Finished,22.3,0,0.0,0,0
1057,25080,1,131,2021,6,Azerbaijan Grand Prix,British,baku,hamilton,mercedes,Azerbaijan,-7,2021-06-06,1985-01-07,1,0,0,0,0,2,15,0.0,101.0,2.0,3.0,Finished,36.4,0,101.0,0,1
1057,25081,849,3,2021,6,Azerbaijan Grand Prix,Canadian,baku,latifi,williams,Azerbaijan,-7,2021-06-06,1995-06-29,1,0,0,0,0,16,16,0.0,0.0,20.0,0.0,Finished,25.9,0,0.0,0,0
1057,25082,847,3,2021,6,Azerbaijan Grand Prix,British,baku,russell,williams,Azerbaijan,-7,2021-06-06,1998-02-15,1,0,0,0,0,15,0,0.0,0.0,18.0,0.0,Gearbox,23.3,0,0.0,0,0
1057,25083,830,9,2021,6,Azerbaijan Grand Prix,Dutch,baku,max_verstappen,red_bull,Azerbaijan,-7,2021-06-06,1997-09-30,1,0,0,0,0,3,0,0.0,105.0,1.0,2.0,Accident,23.7,0,105.0,0,0
1057,25084,840,117,2021,6,Azerbaijan Grand Prix,Canadian,baku,stroll,aston_martin,Azerbaijan,-7,2021-06-06,1998-10-29,1,0,0,0,0,19,0,0.0,9.0,13.0,0.0,Accident,22.6,0,9.0,0,0
1057,25085,839,214,2021,6,Azerbaijan Grand Prix,French,baku,ocon,alpine,Azerbaijan,-7,2021-06-06,1996-09-17,1,0,0,0,0,12,0,0.0,12.0,12.0,0.0,Turbo,24.7,0,12.0,0,0
1059,25086,830,9,2021,7,French Grand Prix,Dutch,ricard,max_verstappen,red_bull,France,432,2021-06-20,1997-09-30,0,0,0,0,1,1,1,26.0,131.0,1.0,3.0,Finished,23.7,0,105.0,1,1
1059,25087,1,131,2021,7,French Grand Prix,British,ricard,hamilton,mercedes,France,432,2021-06-20,1985-01-07,0,0,0,0,1,2,2,18.0,119.0,2.0,3.0,Finished,36.4,0,101.0,0,1
1059,25088,815,9,2021,7,French Grand Prix,Mexican,ricard,perez,red_bull,France,432,2021-06-20,1990-01-26,0,0,0,0,1,4,3,15.0,84.0,3.0,1.0,Finished,31.4,0,69.0,0,0
1059,25089,822,131,2021,7,French Grand Prix,Finnish,ricard,bottas,mercedes,France,432,2021-06-20,1989-08-28,0,0,0,0,1,3,4,12.0,59.0,5.0,0.0,Finished,31.8,0,47.0,0,0
1059,25090,846,1,2021,7,French Grand Prix,British,ricard,norris,mclaren,France,432,2021-06-20,1999-11-13,0,0,0,0,1,8,5,10.0,76.0,4.0,0.0,Finished,21.6,0,66.0,0,0
1059,25091,817,1,2021,7,French Grand Prix,Australian,ricard,ricciardo,mclaren,France,432,2021-06-20,1989-07-01,0,0,0,0,1,10,6,8.0,34.0,9.0,0.0,Finished,32.0,0,26.0,0,0
1059,25092,842,213,2021,7,French Grand Prix,French,ricard,gasly,alphatauri,France,432,2021-06-20,1996-02-07,0,0,0,0,1,6,7,6.0,37.0,8.0,0.0,Finished,25.4,1,31.0,0,0
1059,25093,4,214,2021,7,French Grand Prix,Spanish,ricard,alonso,alpine,France,432,2021-06-20,1981-07-29,0,0,0,0,1,9,8,4.0,17.0,11.0,0.0,Finished,39.9,0,13.0,0,0
1059,25094,20,117,2021,7,French Grand Prix,German,ricard,vettel,aston_martin,France,432,2021-06-20,1987-07-03,0,0,0,0,1,12,9,2.0,30.0,10.0,0.0,Finished,34.0,0,28.0,0,0
1059,25095,840,117,2021,7,French Grand Prix,Canadian,ricard,stroll,aston_martin,France,432,2021-06-20,1998-10-29,0,0,0,0,1,19,10,1.0,10.0,13.0,0.0,Finished,22.6,0,9.0,0,0
1059,25096,832,6,2021,7,French Grand Prix,Spanish,ricard,sainz,ferrari,France,432,2021-06-20,1994-09-01,0,0,0,0,1,5,11,0.0,42.0,7.0,0.0,Finished,26.8,0,42.0,0,0
1059,25097,847,3,2021,7,French Grand Prix,British,ricard,russell,williams,France,432,2021-06-20,1998-02-15,0,0,0,0,1,14,12,0.0,0.0,17.0,0.0,Finished,23.3,0,0.0,0,0
1059,25098,852,213,2021,7,French Grand Prix,Japanese,ricard,tsunoda,alphatauri,France,432,2021-06-20,2000-05-11,0,0,0,0,1,0,13,0.0,8.0,14.0,0.0,Finished,21.1,0,8.0,0,0
1059,25099,839,214,2021,7,French Grand Prix,French,ricard,ocon,alpine,France,432,2021-06-20,1996-09-17,0,0,0,0,1,11,14,0.0,12.0,12.0,0.0,Finished,24.8,1,12.0,0,0
1059,25100,841,51,2021,7,French Grand Prix,Italian,ricard,giovinazzi,alfa,France,432,2021-06-20,1993-12-14,0,0,0,0,1,13,15,0.0,1.0,16.0,0.0,Finished,27.5,0,1.0,0,0
1059,25101,844,6,2021,7,French Grand Prix,Monegasque,ricard,leclerc,ferrari,France,432,2021-06-20,1997-10-16,0,0,0,0,1,7,16,0.0,52.0,6.0,0.0,Finished,23.7,0,52.0,0,0
1059,25102,8,51,2021,7,French Grand Prix,Finnish,ricard,raikkonen,alfa,France,432,2021-06-20,1979-10-17,0,0,0,0,1,17,17,0.0,1.0,15.0,0.0,Finished,41.7,0,1.0,0,0
1059,25103,849,3,2021,7,French Grand Prix,Canadian,ricard,latifi,williams,France,432,2021-06-20,1995-06-29,0,0,0,0,1,16,18,0.0,0.0,20.0,0.0,Finished,26.0,0,0.0,0,0
1059,25104,854,210,2021,7,French Grand Prix,German,ricard,mick_schumacher,haas,France,432,2021-06-20,1999-03-22,0,0,0,0,1,15,19,0.0,0.0,18.0,0.0,Finished,22.2,0,0.0,0,0
1059,25105,853,210,2021,7,French Grand Prix,Russian,ricard,mazepin,haas,France,432,2021-06-20,1999-03-02,0,0,0,0,1,18,20,0.0,0.0,19.0,0.0,Finished,22.3,0,0.0,0,0
1058,25106,830,9,2021,8,Styrian Grand Prix,Dutch,red_bull_ring,max_verstappen,red_bull,Austria,678,2021-06-27,1997-09-30,0,0,0,0,1,1,1,25.0,156.0,1.0,4.0,Finished,23.7,0,131.0,1,1
1058,25107,1,131,2021,8,Styrian Grand Prix,British,red_bull_ring,hamilton,mercedes,Austria,678,2021-06-27,1985-01-07,0,0,0,0,1,2,2,19.0,138.0,2.0,3.0,Finished,36.5,0,119.0,0,1
1058,25108,822,131,2021,8,Styrian Grand Prix,Finnish,red_bull_ring,bottas,mercedes,Austria,678,2021-06-27,1989-08-28,0,0,0,0,1,5,3,15.0,74.0,5.0,0.0,Finished,31.8,0,59.0,0,0
1058,25109,815,9,2021,8,Styrian Grand Prix,Mexican,red_bull_ring,perez,red_bull,Austria,678,2021-06-27,1990-01-26,0,0,0,0,1,4,4,12.0,96.0,3.0,1.0,Finished,31.4,0,84.0,0,0
1058,25110,846,1,2021,8,Styrian Grand Prix,British,red_bull_ring,norris,mclaren,Austria,678,2021-06-27,1999-11-13,0,0,0,0,1,3,5,10.0,86.0,4.0,0.0,Finished,21.6,0,76.0,0,0
1058,25111,832,6,2021,8,Styrian Grand Prix,Spanish,red_bull_ring,sainz,ferrari,Austria,678,2021-06-27,1994-09-01,0,0,0,0,1,12,6,8.0,50.0,7.0,0.0,Finished,26.8,0,42.0,0,0
1058,25112,844,6,2021,8,Styrian Grand Prix,Monegasque,red_bull_ring,leclerc,ferrari,Austria,678,2021-06-27,1997-10-16,0,0,0,0,1,7,7,6.0,58.0,6.0,0.0,Finished,23.7,0,52.0,0,0
1058,25113,840,117,2021,8,Styrian Grand Prix,Canadian,red_bull_ring,stroll,aston_martin,Austria,678,2021-06-27,1998-10-29,0,0,0,0,1,9,8,4.0,14.0,12.0,0.0,Finished,22.7,0,10.0,0,0
1058,25114,4,214,2021,8,Styrian Grand Prix,Spanish,red_bull_ring,alonso,alpine,Austria,678,2021-06-27,1981-07-29,0,0,0,0,1,8,9,2.0,19.0,11.0,0.0,Finished,39.9,0,17.0,0,0
1058,25115,852,213,2021,8,Styrian Grand Prix,Japanese,red_bull_ring,tsunoda,alphatauri,Austria,678,2021-06-27,2000-05-11,0,0,0,0,1,11,10,1.0,9.0,14.0,0.0,Finished,21.1,0,8.0,0,0
1058,25116,8,51,2021,8,Styrian Grand Prix,Finnish,red_bull_ring,raikkonen,alfa,Austria,678,2021-06-27,1979-10-17,0,0,0,0,1,18,11,0.0,1.0,15.0,0.0,Finished,41.7,0,1.0,0,0
1058,25117,20,117,2021,8,Styrian Grand Prix,German,red_bull_ring,vettel,aston_martin,Austria,678,2021-06-27,1987-07-03,0,0,0,0,1,14,12,0.0,30.0,10.0,0.0,Finished,34.0,0,30.0,0,0
1058,25118,817,1,2021,8,Styrian Grand Prix,Australian,red_bull_ring,ricciardo,mclaren,Austria,678,2021-06-27,1989-07-01,0,0,0,0,1,13,13,0.0,34.0,9.0,0.0,Finished,32.0,0,34.0,0,0
1058,25119,839,214,2021,8,Styrian Grand Prix,French,red_bull_ring,ocon,alpine,Austria,678,2021-06-27,1996-09-17,0,0,0,0,1,17,14,0.0,12.0,13.0,0.0,Finished,24.8,0,12.0,0,0
1058,25120,841,51,2021,8,Styrian Grand Prix,Italian,red_bull_ring,giovinazzi,alfa,Austria,678,2021-06-27,1993-12-14,0,0,0,0,1,15,15,0.0,1.0,16.0,0.0,Finished,27.5,0,1.0,0,0
1058,25121,854,210,2021,8,Styrian Grand Prix,German,red_bull_ring,mick_schumacher,haas,Austria,678,2021-06-27,1999-03-22,0,0,0,0,1,19,16,0.0,0.0,18.0,0.0,Finished,22.3,0,0.0,0,0
1058,25122,849,3,2021,8,Styrian Grand Prix,Canadian,red_bull_ring,latifi,williams,Austria,678,2021-06-27,1995-06-29,0,0,0,0,1,16,17,0.0,0.0,20.0,0.0,Finished,26.0,0,0.0,0,0
1058,25123,853,210,2021,8,Styrian Grand Prix,Russian,red_bull_ring,mazepin,haas,Austria,678,2021-06-27,1999-03-02,0,0,0,0,1,20,18,0.0,0.0,19.0,0.0,Finished,22.3,0,0.0,0,0
1058,25124,847,3,2021,8,Styrian Grand Prix,British,red_bull_ring,russell,williams,Austria,678,2021-06-27,1998-02-15,0,0,0,0,1,10,0,0.0,0.0,17.0,0.0,Engine,23.4,0,0.0,0,0
1058,25125,842,213,2021,8,Styrian Grand Prix,French,red_bull_ring,gasly,alphatauri,Austria,678,2021-06-27,1996-02-07,0,0,0,0,1,6,0,0.0,37.0,8.0,0.0,Collision,25.4,0,37.0,0,0
1060,25126,830,9,2021,9,Austrian Grand Prix,Dutch,red_bull_ring,max_verstappen,red_bull,Austria,678,2021-07-04,1997-09-30,0,0,0,0,1,1,1,26.0,182.0,1.0,5.0,Finished,23.8,0,156.0,1,1
1060,25127,822,131,2021,9,Austrian Grand Prix,Finnish,red_bull_ring,bottas,mercedes,Austria,678,2021-07-04,1989-08-28,0,0,0,0,1,5,2,18.0,92.0,5.0,0.0,Finished,31.8,0,74.0,0,0
1060,25128,846,1,2021,9,Austrian Grand Prix,British,red_bull_ring,norris,mclaren,Austria,678,2021-07-04,1999-11-13,0,0,0,0,1,2,3,15.0,101.0,4.0,0.0,Finished,21.6,0,86.0,0,0
1060,25129,1,131,2021,9,Austrian Grand Prix,British,red_bull_ring,hamilton,mercedes,Austria,678,2021-07-04,1985-01-07,0,0,0,0,1,4,4,12.0,150.0,2.0,3.0,Finished,36.5,0,138.0,0,0
1060,25130,832,6,2021,9,Austrian Grand Prix,Spanish,red_bull_ring,sainz,ferrari,Austria,678,2021-07-04,1994-09-01,0,0,0,0,1,10,5,10.0,60.0,7.0,0.0,Finished,26.8,0,50.0,0,0
1060,25131,815,9,2021,9,Austrian Grand Prix,Mexican,red_bull_ring,perez,red_bull,Austria,678,2021-07-04,1990-01-26,0,0,0,0,1,3,6,8.0,104.0,3.0,1.0,Finished,31.4,0,96.0,0,0
1060,25132,817,1,2021,9,Austrian Grand Prix,Australian,red_bull_ring,ricciardo,mclaren,Austria,678,2021-07-04,1989-07-01,0,0,0,0,1,13,7,6.0,40.0,8.0,0.0,Finished,32.0,0,34.0,0,0
1060,25133,844,6,2021,9,Austrian Grand Prix,Monegasque,red_bull_ring,leclerc,ferrari,Austria,678,2021-07-04,1997-10-16,0,0,0,0,1,12,8,4.0,62.0,6.0,0.0,Finished,23.7,0,58.0,0,0
1060,25134,842,213,2021,9,Austrian Grand Prix,French,red_bull_ring,gasly,alphatauri,Austria,678,2021-07-04,1996-02-07,0,0,0,0,1,6,9,2.0,39.0,9.0,0.0,Finished,25.4,0,37.0,0,0
1060,25135,4,214,2021,9,Austrian Grand Prix,Spanish,red_bull_ring,alonso,alpine,Austria,678,2021-07-04,1981-07-29,0,0,0,0,1,14,10,1.0,20.0,11.0,0.0,Finished,39.9,0,19.0,0,0
1060,25136,847,3,2021,9,Austrian Grand Prix,British,red_bull_ring,russell,williams,Austria,678,2021-07-04,1998-02-15,0,0,0,0,1,8,11,0.0,0.0,17.0,0.0,Finished,23.4,0,0.0,0,0
1060,25137,852,213,2021,9,Austrian Grand Prix,Japanese,red_bull_ring,tsunoda,alphatauri,Austria,678,2021-07-04,2000-05-11,0,0,0,0,1,7,12,0.0,9.0,14.0,0.0,Finished,21.1,0,9.0,0,0
1060,25138,840,117,2021,9,Austrian Grand Prix,Canadian,red_bull_ring,stroll,aston_martin,Austria,678,2021-07-04,1998-10-29,0,0,0,0,1,9,13,0.0,14.0,12.0,0.0,Finished,22.7,0,14.0,0,0
1060,25139,841,51,2021,9,Austrian Grand Prix,Italian,red_bull_ring,giovinazzi,alfa,Austria,678,2021-07-04,1993-12-14,0,0,0,0,1,15,14,0.0,1.0,16.0,0.0,Finished,27.6,0,1.0,0,0
1060,25140,8,51,2021,9,Austrian Grand Prix,Finnish,red_bull_ring,raikkonen,alfa,Austria,678,2021-07-04,1979-10-17,0,0,0,0,1,16,15,0.0,1.0,15.0,0.0,Finished,41.7,0,1.0,0,0
1060,25141,849,3,2021,9,Austrian Grand Prix,Canadian,red_bull_ring,latifi,williams,Austria,678,2021-07-04,1995-06-29,0,0,0,0,1,18,16,0.0,0.0,20.0,0.0,Finished,26.0,0,0.0,0,0
1060,25142,20,117,2021,9,Austrian Grand Prix,German,red_bull_ring,vettel,aston_martin,Austria,678,2021-07-04,1987-07-03,0,0,0,0,1,11,17,0.0,30.0,10.0,0.0,Collision,34.0,0,30.0,0,0
1060,25143,854,210,2021,9,Austrian Grand Prix,German,red_bull_ring,mick_schumacher,haas,Austria,678,2021-07-04,1999-03-22,0,0,0,0,1,19,18,0.0,0.0,18.0,0.0,Finished,22.3,0,0.0,0,0
1060,25144,853,210,2021,9,Austrian Grand Prix,Russian,red_bull_ring,mazepin,haas,Austria,678,2021-07-04,1999-03-02,0,0,0,0,1,20,19,0.0,0.0,19.0,0.0,Finished,22.3,0,0.0,0,0
1060,25145,839,214,2021,9,Austrian Grand Prix,French,red_bull_ring,ocon,alpine,Austria,678,2021-07-04,1996-09-17,0,0,0,0,1,17,0,0.0,12.0,13.0,0.0,Collision,24.8,0,12.0,0,0
1061,25146,1,131,2021,10,British Grand Prix,British,silverstone,hamilton,mercedes,UK,153,2021-07-18,1985-01-07,1,0,0,0,0,2,1,25.0,177.0,2.0,4.0,Finished,36.5,1,152.0,1,0
1061,25147,844,6,2021,10,British Grand Prix,Monegasque,silverstone,leclerc,ferrari,UK,153,2021-07-18,1997-10-16,1,0,0,0,0,4,2,18.0,80.0,6.0,0.0,Finished,23.8,0,62.0,0,0
1061,25148,822,131,2021,10,British Grand Prix,Finnish,silverstone,bottas,mercedes,UK,153,2021-07-18,1989-08-28,1,0,0,0,0,3,3,15.0,108.0,4.0,0.0,Finished,31.9,0,93.0,0,0
1061,25149,846,1,2021,10,British Grand Prix,British,silverstone,norris,mclaren,UK,153,2021-07-18,1999-11-13,1,0,0,0,0,5,4,12.0,113.0,3.0,0.0,Finished,21.7,1,101.0,0,0
1061,25150,817,1,2021,10,British Grand Prix,Australian,silverstone,ricciardo,mclaren,UK,153,2021-07-18,1989-07-01,1,0,0,0,0,6,5,10.0,50.0,8.0,0.0,Finished,32.0,0,40.0,0,0
1061,25151,832,6,2021,10,British Grand Prix,Spanish,silverstone,sainz,ferrari,UK,153,2021-07-18,1994-09-01,1,0,0,0,0,10,6,8.0,68.0,7.0,0.0,Finished,26.9,0,60.0,0,0
1061,25152,4,214,2021,10,British Grand Prix,Spanish,silverstone,alonso,alpine,UK,153,2021-07-18,1981-07-29,1,0,0,0,0,7,7,6.0,26.0,11.0,0.0,Finished,40.0,0,20.0,0,0
1061,25153,840,117,2021,10,British Grand Prix,Canadian,silverstone,stroll,aston_martin,UK,153,2021-07-18,1998-10-29,1,0,0,0,0,14,8,4.0,18.0,12.0,0.0,Finished,22.7,0,14.0,0,0
1061,25154,839,214,2021,10,British Grand Prix,French,silverstone,ocon,alpine,UK,153,2021-07-18,1996-09-17,1,0,0,0,0,9,9,2.0,14.0,13.0,0.0,Finished,24.8,0,12.0,0,0
1061,25155,852,213,2021,10,British Grand Prix,Japanese,silverstone,tsunoda,alphatauri,UK,153,2021-07-18,2000-05-11,1,0,0,0,0,16,10,1.0,10.0,14.0,0.0,Finished,21.2,0,9.0,0,0
1061,25156,842,213,2021,10,British Grand Prix,French,silverstone,gasly,alphatauri,UK,153,2021-07-18,1996-02-07,1,0,0,0,0,11,11,0.0,39.0,9.0,0.0,Finished,25.4,0,39.0,0,0
1061,25157,847,3,2021,10,British Grand Prix,British,silverstone,russell,williams,UK,153,2021-07-18,1998-02-15,1,0,0,0,0,12,12,0.0,0.0,17.0,0.0,Finished,23.4,1,0.0,0,0
1061,25158,841,51,2021,10,British Grand Prix,Italian,silverstone,giovinazzi,alfa,UK,153,2021-07-18,1993-12-14,1,0,0,0,0,15,13,0.0,1.0,16.0,0.0,Finished,27.6,0,1.0,0,0
1061,25159,849,3,2021,10,British Grand Prix,Canadian,silverstone,latifi,williams,UK,153,2021-07-18,1995-06-29,1,0,0,0,0,17,14,0.0,0.0,19.0,0.0,Finished,26.1,0,0.0,0,0
1061,25160,8,51,2021,10,British Grand Prix,Finnish,silverstone,raikkonen,alfa,UK,153,2021-07-18,1979-10-17,1,0,0,0,0,13,15,0.0,1.0,15.0,0.0,Finished,41.8,0,1.0,0,0
1061,25161,815,9,2021,10,British Grand Prix,Mexican,silverstone,perez,red_bull,UK,153,2021-07-18,1990-01-26,1,0,0,0,0,0,16,0.0,104.0,5.0,1.0,Finished,31.5,0,104.0,0,0
1061,25162,853,210,2021,10,British Grand Prix,Russian,silverstone,mazepin,haas,UK,153,2021-07-18,1999-03-02,1,0,0,0,0,19,17,0.0,0.0,20.0,0.0,Finished,22.4,0,0.0,0,0
1061,25163,854,210,2021,10,British Grand Prix,German,silverstone,mick_schumacher,haas,UK,153,2021-07-18,1999-03-22,1,0,0,0,0,18,18,0.0,0.0,18.0,0.0,Finished,22.3,0,0.0,0,0
1061,25164,20,117,2021,10,British Grand Prix,German,silverstone,vettel,aston_martin,UK,153,2021-07-18,1987-07-03,1,0,0,0,0,8,0,0.0,30.0,10.0,0.0,Retired,34.0,0,30.0,0,0
1061,25165,830,9,2021,10,British Grand Prix,Dutch,silverstone,max_verstappen,red_bull,UK,153,2021-07-18,1997-09-30,1,0,0,0,0,1,0,0.0,185.0,1.0,5.0,Collision,23.8,0,185.0,0,1
1062,25166,839,214,2021,11,Hungarian Grand Prix,French,hungaroring,ocon,alpine,Hungary,264,2021-08-01,1996-09-17,1,0,0,1,0,8,1,25.0,39.0,10.0,1.0,Finished,24.9,0,14.0,1,0
1062,25167,1,131,2021,11,Hungarian Grand Prix,British,hungaroring,hamilton,mercedes,Hungary,264,2021-08-01,1985-01-07,1,0,0,1,0,1,2,18.0,195.0,1.0,4.0,Finished,36.6,0,177.0,0,1
1062,25168,832,6,2021,11,Hungarian Grand Prix,Spanish,hungaroring,sainz,ferrari,Hungary,264,2021-08-01,1994-09-01,1,0,0,1,0,15,3,15.0,83.0,6.0,0.0,Finished,26.9,0,68.0,0,0
1062,25169,4,214,2021,11,Hungarian Grand Prix,Spanish,hungaroring,alonso,alpine,Hungary,264,2021-08-01,1981-07-29,1,0,0,1,0,9,4,12.0,38.0,11.0,0.0,Finished,40.0,0,26.0,0,0
1062,25170,842,213,2021,11,Hungarian Grand Prix,French,hungaroring,gasly,alphatauri,Hungary,264,2021-08-01,1996-02-07,1,0,0,1,0,5,5,11.0,50.0,8.0,0.0,Finished,25.5,0,39.0,0,0
1062,25171,852,213,2021,11,Hungarian Grand Prix,Japanese,hungaroring,tsunoda,alphatauri,Hungary,264,2021-08-01,2000-05-11,1,0,0,1,0,16,6,8.0,18.0,13.0,0.0,Finished,21.2,0,10.0,0,0
1062,25172,849,3,2021,11,Hungarian Grand Prix,Canadian,hungaroring,latifi,williams,Hungary,264,2021-08-01,1995-06-29,1,0,0,1,0,18,7,6.0,6.0,15.0,0.0,Finished,26.1,0,0.0,0,0
1062,25173,847,3,2021,11,Hungarian Grand Prix,British,hungaroring,russell,williams,Hungary,264,2021-08-01,1998-02-15,1,0,0,1,0,17,8,4.0,4.0,16.0,0.0,Finished,23.5,0,0.0,0,0
1062,25174,830,9,2021,11,Hungarian Grand Prix,Dutch,hungaroring,max_verstappen,red_bull,Hungary,264,2021-08-01,1997-09-30,1,0,0,1,0,3,9,2.0,187.0,2.0,5.0,Finished,23.8,0,185.0,0,0
1062,25175,8,51,2021,11,Hungarian Grand Prix,Finnish,hungaroring,raikkonen,alfa,Hungary,264,2021-08-01,1979-10-17,1,0,0,1,0,13,10,1.0,2.0,17.0,0.0,Finished,41.8,0,1.0,0,0
1062,25176,817,1,2021,11,Hungarian Grand Prix,Australian,hungaroring,ricciardo,mclaren,Hungary,264,2021-08-01,1989-07-01,1,0,0,1,0,11,11,0.0,50.0,9.0,0.0,Finished,32.1,0,50.0,0,0
1062,25177,854,210,2021,11,Hungarian Grand Prix,German,hungaroring,mick_schumacher,haas,Hungary,264,2021-08-01,1999-03-22,1,0,0,1,0,20,12,0.0,0.0,19.0,0.0,Finished,22.4,0,0.0,0,0
1062,25178,841,51,2021,11,Hungarian Grand Prix,Italian,hungaroring,giovinazzi,alfa,Hungary,264,2021-08-01,1993-12-14,1,0,0,1,0,0,13,0.0,1.0,18.0,0.0,Finished,27.6,0,1.0,0,0
1062,25179,853,210,2021,11,Hungarian Grand Prix,Russian,hungaroring,mazepin,haas,Hungary,264,2021-08-01,1999-03-02,1,0,0,1,0,19,0,0.0,0.0,20.0,0.0,Collision,22.4,0,0.0,0,0
1062,25180,846,1,2021,11,Hungarian Grand Prix,British,hungaroring,norris,mclaren,Hungary,264,2021-08-01,1999-11-13,1,0,0,1,0,6,0,0.0,113.0,3.0,0.0,Collision,21.7,0,113.0,0,0
1062,25181,822,131,2021,11,Hungarian Grand Prix,Finnish,hungaroring,bottas,mercedes,Hungary,264,2021-08-01,1989-08-28,1,0,0,1,0,2,0,0.0,108.0,4.0,0.0,Collision,31.9,0,108.0,0,0
1062,25182,815,9,2021,11,Hungarian Grand Prix,Mexican,hungaroring,perez,red_bull,Hungary,264,2021-08-01,1990-01-26,1,0,0,1,0,4,0,0.0,104.0,5.0,1.0,Collision,31.5,0,104.0,0,0
1062,25183,844,6,2021,11,Hungarian Grand Prix,Monegasque,hungaroring,leclerc,ferrari,Hungary,264,2021-08-01,1997-10-16,1,0,0,1,0,7,0,0.0,80.0,7.0,0.0,Collision,23.8,0,80.0,0,0
