raceId,resultId,driverId,constructorId,year,round,name_mer3,nationality,circuitRef,driverRef,constructorRef,country,alt,date,dob,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,grid,race_finish_pos,points_awarded,points_driver,championship_pos,cum_wins,status,driver_age,home_race,points_before_race,wins,predicted_win
1062,25184,840,117,2021,11,Hungarian Grand Prix,Canadian,hungaroring,stroll,aston_martin,Hungary,264,2021-08-01,1998-10-29,1,0,0,1,0,12,0,0.0,18.0,14.0,0.0,Collision,22.8,0,18.0,0,0
1062,25185,20,117,2021,11,Hungarian Grand Prix,German,hungaroring,vettel,aston_martin,Hungary,264,2021-08-01,1987-07-03,1,0,0,1,0,10,0,0.0,30.0,12.0,0.0,Disqualified,34.1,0,30.0,0,0
1063,25186,830,9,2021,12,Belgian Grand Prix,Dutch,spa,max_verstappen,red_bull,Belgium,401,2021-08-29,1997-09-30,0,0,0,1,0,1,1,12.5,199.5,2.0,6.0,Finished,23.9,0,187.0,1,0
1063,25187,847,3,2021,12,Belgian Grand Prix,British,spa,russell,williams,Belgium,401,2021-08-29,1998-02-15,0,0,0,1,0,2,2,9.0,13.0,15.0,0.0,Finished,23.5,0,4.0,0,0
1063,25188,1,131,2021,12,Belgian Grand Prix,British,spa,hamilton,mercedes,Belgium,401,2021-08-29,1985-01-07,0,0,0,1,0,3,3,7.5,202.5,1.0,4.0,Finished,36.6,0,195.0,0,0
1063,25189,817,1,2021,12,Belgian Grand Prix,Australian,spa,ricciardo,mclaren,Belgium,401,2021-08-29,1989-07-01,0,0,0,1,0,4,4,6.0,56.0,8.0,0.0,Finished,32.2,0,50.0,0,0
1063,25190,20,117,2021,12,Belgian Grand Prix,German,spa,vettel,aston_martin,Belgium,401,2021-08-29,1987-07-03,0,0,0,1,0,5,5,5.0,35.0,12.0,0.0,Finished,34.2,0,30.0,0,0
1063,25191,842,213,2021,12,Belgian Grand Prix,French,spa,gasly,alphatauri,Belgium,401,2021-08-29,1996-02-07,0,0,0,1,0,6,6,4.0,54.0,9.0,0.0,Finished,25.6,0,50.0,0,0
1063,25192,839,214,2021,12,Belgian Grand Prix,French,spa,ocon,alpine,Belgium,401,2021-08-29,1996-09-17,0,0,0,1,0,8,7,3.0,42.0,10.0,1.0,Finished,24.9,0,39.0,0,0
1063,25193,844,6,2021,12,Belgian Grand Prix,Monegasque,spa,leclerc,ferrari,Belgium,401,2021-08-29,1997-10-16,0,0,0,1,0,9,8,2.0,82.0,7.0,0.0,Finished,23.9,0,80.0,0,0
1063,25194,849,3,2021,12,Belgian Grand Prix,Canadian,spa,latifi,williams,Belgium,401,2021-08-29,1995-06-29,0,0,0,1,0,10,9,1.0,7.0,16.0,0.0,Finished,26.2,0,6.0,0,0
1063,25195,832,6,2021,12,Belgian Grand Prix,Spanish,spa,sainz,ferrari,Belgium,401,2021-08-29,1994-09-01,0,0,0,1,0,11,10,0.5,83.5,6.0,0.0,Finished,27.0,0,83.0,0,0
1063,25196,4,214,2021,12,Belgian Grand Prix,Spanish,spa,alonso,alpine,Belgium,401,2021-08-29,1981-07-29,0,0,0,1,0,12,11,0.0,38.0,11.0,0.0,Finished,40.1,0,38.0,0,0
1063,25197,822,131,2021,12,Belgian Grand Prix,Finnish,spa,bottas,mercedes,Belgium,401,2021-08-29,1989-08-28,0,0,0,1,0,13,12,0.0,108.0,4.0,0.0,Finished,32.0,0,108.0,0,0
1063,25198,841,51,2021,12,Belgian Grand Prix,Italian,spa,giovinazzi,alfa,Belgium,401,2021-08-29,1993-12-14,0,0,0,1,0,14,13,0.0,1.0,18.0,0.0,Finished,27.7,0,1.0,0,0
1063,25199,846,1,2021,12,Belgian Grand Prix,British,spa,norris,mclaren,Belgium,401,2021-08-29,1999-11-13,0,0,0,1,0,15,14,0.0,113.0,3.0,0.0,Finished,21.8,0,113.0,0,0
1063,25200,852,213,2021,12,Belgian Grand Prix,Japanese,spa,tsunoda,alphatauri,Belgium,401,2021-08-29,2000-05-11,0,0,0,1,0,16,15,0.0,18.0,13.0,0.0,Finished,21.3,0,18.0,0,0
1063,25201,854,210,2021,12,Belgian Grand Prix,German,spa,mick_schumacher,haas,Belgium,401,2021-08-29,1999-03-22,0,0,0,1,0,17,16,0.0,0.0,19.0,0.0,Finished,22.4,0,0.0,0,0
1063,25202,853,210,2021,12,Belgian Grand Prix,Russian,spa,mazepin,haas,Belgium,401,2021-08-29,1999-03-02,0,0,0,1,0,18,17,0.0,0.0,20.0,0.0,Finished,22.5,0,0.0,0,0
1063,25203,8,51,2021,12,Belgian Grand Prix,Finnish,spa,raikkonen,alfa,Belgium,401,2021-08-29,1979-10-17,0,0,0,1,0,0,18,0.0,2.0,17.0,0.0,Finished,41.9,0,2.0,0,0
1063,25204,815,9,2021,12,Belgian Grand Prix,Mexican,spa,perez,red_bull,Belgium,401,2021-08-29,1990-01-26,0,0,0,1,0,0,19,0.0,104.0,5.0,1.0,Finished,31.6,0,104.0,0,0
1063,25205,840,117,2021,12,Belgian Grand Prix,Canadian,spa,stroll,aston_martin,Belgium,401,2021-08-29,1998-10-29,0,0,0,1,0,19,20,0.0,18.0,14.0,0.0,Finished,22.8,0,18.0,0,0
1064,25206,830,9,2021,13,Dutch Grand Prix,Dutch,zandvoort,max_verstappen,red_bull,Netherlands,6,2021-09-05,1997-09-30,1,0,0,0,0,1,1,25.0,224.5,1.0,7.0,Finished,23.9,1,199.5,1,1
1064,25207,1,131,2021,13,Dutch Grand Prix,British,zandvoort,hamilton,mercedes,Netherlands,6,2021-09-05,1985-01-07,1,0,0,0,0,2,2,19.0,221.5,2.0,4.0,Finished,36.7,0,202.5,0,0
1064,25208,822,131,2021,13,Dutch Grand Prix,Finnish,zandvoort,bottas,mercedes,Netherlands,6,2021-09-05,1989-08-28,1,0,0,0,0,3,3,15.0,123.0,3.0,0.0,Finished,32.0,0,108.0,0,0
1064,25209,842,213,2021,13,Dutch Grand Prix,French,zandvoort,gasly,alphatauri,Netherlands,6,2021-09-05,1996-02-07,1,0,0,0,0,4,4,12.0,66.0,8.0,0.0,Finished,25.6,0,54.0,0,0
1064,25210,844,6,2021,13,Dutch Grand Prix,Monegasque,zandvoort,leclerc,ferrari,Netherlands,6,2021-09-05,1997-10-16,1,0,0,0,0,5,5,10.0,92.0,6.0,0.0,Finished,23.9,0,82.0,0,0
1064,25211,4,214,2021,13,Dutch Grand Prix,Spanish,zandvoort,alonso,alpine,Netherlands,6,2021-09-05,1981-07-29,1,0,0,0,0,9,6,8.0,46.0,10.0,0.0,Finished,40.1,0,38.0,0,0
1064,25212,832,6,2021,13,Dutch Grand Prix,Spanish,zandvoort,sainz,ferrari,Netherlands,6,2021-09-05,1994-09-01,1,0,0,0,0,6,7,6.0,89.5,7.0,0.0,Finished,27.0,0,83.5,0,0
1064,25213,815,9,2021,13,Dutch Grand Prix,Mexican,zandvoort,perez,red_bull,Netherlands,6,2021-09-05,1990-01-26,1,0,0,0,0,0,8,4.0,108.0,5.0,1.0,Finished,31.6,0,104.0,0,0
1064,25214,839,214,2021,13,Dutch Grand Prix,French,zandvoort,ocon,alpine,Netherlands,6,2021-09-05,1996-09-17,1,0,0,0,0,8,9,2.0,44.0,11.0,1.0,Finished,25.0,0,42.0,0,0
1064,25215,846,1,2021,13,Dutch Grand Prix,British,zandvoort,norris,mclaren,Netherlands,6,2021-09-05,1999-11-13,1,0,0,0,0,13,10,1.0,114.0,4.0,0.0,Finished,21.8,0,113.0,0,0
1064,25216,817,1,2021,13,Dutch Grand Prix,Australian,zandvoort,ricciardo,mclaren,Netherlands,6,2021-09-05,1989-07-01,1,0,0,0,0,10,11,0.0,56.0,9.0,0.0,Finished,32.2,0,56.0,0,0
1064,25217,840,117,2021,13,Dutch Grand Prix,Canadian,zandvoort,stroll,aston_martin,Netherlands,6,2021-09-05,1998-10-29,1,0,0,0,0,12,12,0.0,18.0,14.0,0.0,Finished,22.9,0,18.0,0,0
1064,25218,20,117,2021,13,Dutch Grand Prix,German,zandvoort,vettel,aston_martin,Netherlands,6,2021-09-05,1987-07-03,1,0,0,0,0,15,13,0.0,35.0,12.0,0.0,Finished,34.2,0,35.0,0,0
1064,25219,841,51,2021,13,Dutch Grand Prix,Italian,zandvoort,giovinazzi,alfa,Netherlands,6,2021-09-05,1993-12-14,1,0,0,0,0,7,14,0.0,1.0,18.0,0.0,Finished,27.7,0,1.0,0,0
1064,25220,9,51,2021,13,Dutch Grand Prix,Polish,zandvoort,kubica,alfa,Netherlands,6,2021-09-05,1984-12-07,1,0,0,0,0,16,15,0.0,0.0,21.0,0.0,Finished,36.7,0,0.0,0,0
1064,25221,849,3,2021,13,Dutch Grand Prix,Canadian,zandvoort,latifi,williams,Netherlands,6,2021-09-05,1995-06-29,1,0,0,0,0,0,16,0.0,7.0,16.0,0.0,Finished,26.2,0,7.0,0,0
1064,25222,847,3,2021,13,Dutch Grand Prix,British,zandvoort,russell,williams,Netherlands,6,2021-09-05,1998-02-15,1,0,0,0,0,11,17,0.0,13.0,15.0,0.0,Gearbox,23.6,0,13.0,0,0
1064,25223,854,210,2021,13,Dutch Grand Prix,German,zandvoort,mick_schumacher,haas,Netherlands,6,2021-09-05,1999-03-22,1,0,0,0,0,17,18,0.0,0.0,19.0,0.0,Finished,22.5,0,0.0,0,0
1064,25224,852,213,2021,13,Dutch Grand Prix,Japanese,zandvoort,tsunoda,alphatauri,Netherlands,6,2021-09-05,2000-05-11,1,0,0,0,0,14,0,0.0,18.0,13.0,0.0,Power Unit,21.3,0,18.0,0,0
1064,25225,853,210,2021,13,Dutch Grand Prix,Russian,zandvoort,mazepin,haas,Netherlands,6,2021-09-05,1999-03-02,1,0,0,0,0,18,0,0.0,0.0,20.0,0.0,Hydraulics,22.5,0,0.0,0,0
1065,25226,817,1,2021,14,Italian Grand Prix,Australian,monza,ricciardo,mclaren,Italy,162,2021-09-12,1989-07-01,1,0,0,0,0,2,1,26.0,83.0,8.0,1.0,Finished,32.2,0,57.0,1,0
1065,25227,846,1,2021,14,Italian Grand Prix,British,monza,norris,mclaren,Italy,162,2021-09-12,1999-11-13,1,0,0,0,0,3,2,18.0,132.0,4.0,0.0,Finished,21.8,0,114.0,0,0
1065,25228,822,131,2021,14,Italian Grand Prix,Finnish,monza,bottas,mercedes,Italy,162,2021-09-12,1989-08-28,1,0,0,0,0,19,3,15.0,141.0,3.0,0.0,Finished,32.0,0,126.0,0,0
1065,25229,844,6,2021,14,Italian Grand Prix,Monegasque,monza,leclerc,ferrari,Italy,162,2021-09-12,1997-10-16,1,0,0,0,0,5,4,12.0,104.0,6.0,0.0,Finished,23.9,0,92.0,0,0
1065,25230,815,9,2021,14,Italian Grand Prix,Mexican,monza,perez,red_bull,Italy,162,2021-09-12,1990-01-26,1,0,0,0,0,8,5,10.0,118.0,5.0,1.0,Finished,31.6,0,108.0,0,0
1065,25231,832,6,2021,14,Italian Grand Prix,Spanish,monza,sainz,ferrari,Italy,162,2021-09-12,1994-09-01,1,0,0,0,0,6,6,8.0,97.5,7.0,0.0,Finished,27.0,0,89.5,0,0
1065,25232,840,117,2021,14,Italian Grand Prix,Canadian,monza,stroll,aston_martin,Italy,162,2021-09-12,1998-10-29,1,0,0,0,0,9,7,6.0,24.0,13.0,0.0,Finished,22.9,0,18.0,0,0
1065,25233,4,214,2021,14,Italian Grand Prix,Spanish,monza,alonso,alpine,Italy,162,2021-09-12,1981-07-29,1,0,0,0,0,10,8,4.0,50.0,10.0,0.0,Finished,40.1,0,46.0,0,0
1065,25234,847,3,2021,14,Italian Grand Prix,British,monza,russell,williams,Italy,162,2021-09-12,1998-02-15,1,0,0,0,0,14,9,2.0,15.0,15.0,0.0,Finished,23.6,0,13.0,0,0
1065,25235,839,214,2021,14,Italian Grand Prix,French,monza,ocon,alpine,Italy,162,2021-09-12,1996-09-17,1,0,0,0,0,12,10,1.0,45.0,11.0,1.0,Finished,25.0,0,44.0,0,0
1065,25236,849,3,2021,14,Italian Grand Prix,Canadian,monza,latifi,williams,Italy,162,2021-09-12,1995-06-29,1,0,0,0,0,13,11,0.0,7.0,16.0,0.0,Finished,26.2,0,7.0,0,0
1065,25237,20,117,2021,14,Italian Grand Prix,German,monza,vettel,aston_martin,Italy,162,2021-09-12,1987-07-03,1,0,0,0,0,11,12,0.0,35.0,12.0,0.0,Finished,34.2,0,35.0,0,0
1065,25238,841,51,2021,14,Italian Grand Prix,Italian,monza,giovinazzi,alfa,Italy,162,2021-09-12,1993-12-14,1,0,0,0,0,7,13,0.0,1.0,18.0,0.0,Finished,27.7,1,1.0,0,0
1065,25239,9,51,2021,14,Italian Grand Prix,Polish,monza,kubica,alfa,Italy,162,2021-09-12,1984-12-07,1,0,0,0,0,17,14,0.0,0.0,20.0,0.0,Finished,36.8,0,0.0,0,0
1065,25240,854,210,2021,14,Italian Grand Prix,German,monza,mick_schumacher,haas,Italy,162,2021-09-12,1999-03-22,1,0,0,0,0,18,15,0.0,0.0,19.0,0.0,Finished,22.5,0,0.0,0,0
1065,25241,853,210,2021,14,Italian Grand Prix,Russian,monza,mazepin,haas,Italy,162,2021-09-12,1999-03-02,1,0,0,0,0,16,0,0.0,0.0,21.0,0.0,Power Unit,22.5,0,0.0,0,0
1065,25242,1,131,2021,14,Italian Grand Prix,British,monza,hamilton,mercedes,Italy,162,2021-09-12,1985-01-07,1,0,0,0,0,4,0,0.0,221.5,2.0,4.0,Collision,36.7,0,221.5,0,0
1065,25243,830,9,2021,14,Italian Grand Prix,Dutch,monza,max_verstappen,red_bull,Italy,162,2021-09-12,1997-09-30,1,0,0,0,0,1,0,0.0,226.5,1.0,7.0,Collision,24.0,0,226.5,0,1
1065,25244,842,213,2021,14,Italian Grand Prix,French,monza,gasly,alphatauri,Italy,162,2021-09-12,1996-02-07,1,0,0,0,0,0,0,0.0,66.0,9.0,0.0,Suspension,25.6,0,66.0,0,0
1065,25245,852,213,2021,14,Italian Grand Prix,Japanese,monza,tsunoda,alphatauri,Italy,162,2021-09-12,2000-05-11,1,0,0,0,0,0,0,0.0,18.0,14.0,0.0,Brakes,21.3,0,18.0,0,0
1066,25246,1,131,2021,15,Russian Grand Prix,British,sochi,hamilton,mercedes,Russia,2,2021-09-26,1985-01-07,0,0,0,1,1,4,1,25.0,246.5,1.0,5.0,Finished,36.7,0,221.5,1,0
1066,25247,830,9,2021,15,Russian Grand Prix,Dutch,sochi,max_verstappen,red_bull,Russia,2,2021-09-26,1997-09-30,0,0,0,1,1,20,2,18.0,244.5,2.0,7.0,Finished,24.0,0,226.5,0,0
1066,25248,832,6,2021,15,Russian Grand Prix,Spanish,sochi,sainz,ferrari,Russia,2,2021-09-26,1994-09-01,0,0,0,1,1,2,3,15.0,112.5,6.0,0.0,Finished,27.1,0,97.5,0,0
1066,25249,817,1,2021,15,Russian Grand Prix,Australian,sochi,ricciardo,mclaren,Russia,2,2021-09-26,1989-07-01,0,0,0,1,1,5,4,12.0,95.0,8.0,1.0,Finished,32.2,0,83.0,0,0
1066,25250,822,131,2021,15,Russian Grand Prix,Finnish,sochi,bottas,mercedes,Russia,2,2021-09-26,1989-08-28,0,0,0,1,1,16,5,10.0,151.0,3.0,0.0,Finished,32.1,0,141.0,0,0
1066,25251,4,214,2021,15,Russian Grand Prix,Spanish,sochi,alonso,alpine,Russia,2,2021-09-26,1981-07-29,0,0,0,1,1,6,6,8.0,58.0,10.0,0.0,Finished,40.2,0,50.0,0,0
1066,25252,846,1,2021,15,Russian Grand Prix,British,sochi,norris,mclaren,Russia,2,2021-09-26,1999-11-13,0,0,0,1,1,1,7,7.0,139.0,4.0,0.0,Finished,21.9,0,132.0,0,0
1066,25253,8,51,2021,15,Russian Grand Prix,Finnish,sochi,raikkonen,alfa,Russia,2,2021-09-26,1979-10-17,0,0,0,1,1,13,8,4.0,6.0,17.0,0.0,Finished,41.9,0,2.0,0,0
1066,25254,815,9,2021,15,Russian Grand Prix,Mexican,sochi,perez,red_bull,Russia,2,2021-09-26,1990-01-26,0,0,0,1,1,8,9,2.0,120.0,5.0,1.0,Finished,31.7,0,118.0,0,0
1066,25255,847,3,2021,15,Russian Grand Prix,British,sochi,russell,williams,Russia,2,2021-09-26,1998-02-15,0,0,0,1,1,3,10,1.0,16.0,15.0,0.0,Finished,23.6,0,15.0,0,0
1066,25256,840,117,2021,15,Russian Grand Prix,Canadian,sochi,stroll,aston_martin,Russia,2,2021-09-26,1998-10-29,0,0,0,1,1,7,11,0.0,24.0,13.0,0.0,Finished,22.9,0,24.0,0,0
1066,25257,20,117,2021,15,Russian Grand Prix,German,sochi,vettel,aston_martin,Russia,2,2021-09-26,1987-07-03,0,0,0,1,1,10,12,0.0,35.0,12.0,0.0,Finished,34.2,0,35.0,0,0
1066,25258,842,213,2021,15,Russian Grand Prix,French,sochi,gasly,alphatauri,Russia,2,2021-09-26,1996-02-07,0,0,0,1,1,11,13,0.0,66.0,9.0,0.0,Finished,25.6,0,66.0,0,0
1066,25259,839,214,2021,15,Russian Grand Prix,French,sochi,ocon,alpine,Russia,2,2021-09-26,1996-09-17,0,0,0,1,1,9,14,0.0,45.0,11.0,1.0,Finished,25.0,0,45.0,0,0
1066,25260,844,6,2021,15,Russian Grand Prix,Monegasque,sochi,leclerc,ferrari,Russia,2,2021-09-26,1997-10-16,0,0,0,1,1,19,15,0.0,104.0,7.0,0.0,Finished,23.9,0,104.0,0,0
1066,25261,841,51,2021,15,Russian Grand Prix,Italian,sochi,giovinazzi,alfa,Russia,2,2021-09-26,1993-12-14,0,0,0,1,1,17,16,0.0,1.0,18.0,0.0,Finished,27.8,0,1.0,0,0
1066,25262,852,213,2021,15,Russian Grand Prix,Japanese,sochi,tsunoda,alphatauri,Russia,2,2021-09-26,2000-05-11,0,0,0,1,1,12,17,0.0,18.0,14.0,0.0,Finished,21.4,0,18.0,0,0
1066,25263,853,210,2021,15,Russian Grand Prix,Russian,sochi,mazepin,haas,Russia,2,2021-09-26,1999-03-02,0,0,0,1,1,15,18,0.0,0.0,21.0,0.0,Finished,22.6,1,0.0,0,0
1066,25264,849,3,2021,15,Russian Grand Prix,Canadian,sochi,latifi,williams,Russia,2,2021-09-26,1995-06-29,0,0,0,1,1,18,19,0.0,7.0,16.0,0.0,Accident,26.2,0,7.0,0,0
1066,25265,854,210,2021,15,Russian Grand Prix,German,sochi,mick_schumacher,haas,Russia,2,2021-09-26,1999-03-22,0,0,0,1,1,14,0,0.0,0.0,19.0,0.0,Oil leak,22.5,0,0.0,0,0
1067,25266,822,131,2021,16,Turkish Grand Prix,Finnish,istanbul,bottas,mercedes,Turkey,130,2021-10-10,1989-08-28,0,0,0,1,1,1,1,26.0,177.0,3.0,1.0,Finished,32.1,0,151.0,1,0
1067,25267,830,9,2021,16,Turkish Grand Prix,Dutch,istanbul,max_verstappen,red_bull,Turkey,130,2021-10-10,1997-09-30,0,0,0,1,1,2,2,18.0,262.5,1.0,7.0,Finished,24.0,0,244.5,0,1
1067,25268,815,9,2021,16,Turkish Grand Prix,Mexican,istanbul,perez,red_bull,Turkey,130,2021-10-10,1990-01-26,0,0,0,1,1,6,3,15.0,135.0,5.0,1.0,Finished,31.7,0,120.0,0,0
1067,25269,844,6,2021,16,Turkish Grand Prix,Monegasque,istanbul,leclerc,ferrari,Turkey,130,2021-10-10,1997-10-16,0,0,0,1,1,3,4,12.0,116.0,7.0,0.0,Finished,24.0,0,104.0,0,0
1067,25270,1,131,2021,16,Turkish Grand Prix,British,istanbul,hamilton,mercedes,Turkey,130,2021-10-10,1985-01-07,0,0,0,1,1,11,5,10.0,256.5,2.0,5.0,Finished,36.8,0,246.5,0,0
1067,25271,842,213,2021,16,Turkish Grand Prix,French,istanbul,gasly,alphatauri,Turkey,130,2021-10-10,1996-02-07,0,0,0,1,1,4,6,8.0,74.0,9.0,0.0,Finished,25.7,0,66.0,0,0
1067,25272,846,1,2021,16,Turkish Grand Prix,British,istanbul,norris,mclaren,Turkey,130,2021-10-10,1999-11-13,0,0,0,1,1,7,7,6.0,145.0,4.0,0.0,Finished,21.9,0,139.0,0,0
1067,25273,832,6,2021,16,Turkish Grand Prix,Spanish,istanbul,sainz,ferrari,Turkey,130,2021-10-10,1994-09-01,0,0,0,1,1,19,8,4.0,116.5,6.0,0.0,Finished,27.1,0,112.5,0,0
1067,25274,840,117,2021,16,Turkish Grand Prix,Canadian,istanbul,stroll,aston_martin,Turkey,130,2021-10-10,1998-10-29,0,0,0,1,1,8,9,2.0,26.0,13.0,0.0,Finished,22.9,0,24.0,0,0
1067,25275,839,214,2021,16,Turkish Grand Prix,French,istanbul,ocon,alpine,Turkey,130,2021-10-10,1996-09-17,0,0,0,1,1,12,10,1.0,46.0,11.0,1.0,Finished,25.1,0,45.0,0,0
1067,25276,841,51,2021,16,Turkish Grand Prix,Italian,istanbul,giovinazzi,alfa,Turkey,130,2021-10-10,1993-12-14,0,0,0,1,1,16,11,0.0,1.0,18.0,0.0,Finished,27.8,0,1.0,0,0
1067,25277,8,51,2021,16,Turkish Grand Prix,Finnish,istanbul,raikkonen,alfa,Turkey,130,2021-10-10,1979-10-17,0,0,0,1,1,17,12,0.0,6.0,17.0,0.0,Finished,42.0,0,6.0,0,0
1067,25278,817,1,2021,16,Turkish Grand Prix,Australian,istanbul,ricciardo,mclaren,Turkey,130,2021-10-10,1989-07-01,0,0,0,1,1,20,13,0.0,95.0,8.0,1.0,Finished,32.3,0,95.0,0,0
1067,25279,852,213,2021,16,Turkish Grand Prix,Japanese,istanbul,tsunoda,alphatauri,Turkey,130,2021-10-10,2000-05-11,0,0,0,1,1,9,14,0.0,18.0,14.0,0.0,Finished,21.4,0,18.0,0,0
1067,25280,847,3,2021,16,Turkish Grand Prix,British,istanbul,russell,williams,Turkey,130,2021-10-10,1998-02-15,0,0,0,1,1,13,15,0.0,16.0,15.0,0.0,Finished,23.6,0,16.0,0,0
1067,25281,4,214,2021,16,Turkish Grand Prix,Spanish,istanbul,alonso,alpine,Turkey,130,2021-10-10,1981-07-29,0,0,0,1,1,5,16,0.0,58.0,10.0,0.0,Finished,40.2,0,58.0,0,0
1067,25282,849,3,2021,16,Turkish Grand Prix,Canadian,istanbul,latifi,williams,Turkey,130,2021-10-10,1995-06-29,0,0,0,1,1,15,17,0.0,7.0,16.0,0.0,Finished,26.3,0,7.0,0,0
1067,25283,20,117,2021,16,Turkish Grand Prix,German,istanbul,vettel,aston_martin,Turkey,130,2021-10-10,1987-07-03,0,0,0,1,1,10,18,0.0,35.0,12.0,0.0,Finished,34.3,0,35.0,0,0
1067,25284,854,210,2021,16,Turkish Grand Prix,German,istanbul,mick_schumacher,haas,Turkey,130,2021-10-10,1999-03-22,0,0,0,1,1,14,19,0.0,0.0,19.0,0.0,Finished,22.6,0,0.0,0,0
1067,25285,853,210,2021,16,Turkish Grand Prix,Russian,istanbul,mazepin,haas,Turkey,130,2021-10-10,1999-03-02,0,0,0,1,1,18,20,0.0,0.0,21.0,0.0,Finished,22.6,0,0.0,0,0
1069,25286,830,9,2021,17,United States Grand Prix,Dutch,americas,max_verstappen,red_bull,USA,161,2021-10-24,1997-09-30,1,0,0,0,0,1,1,25.0,287.5,1.0,8.0,Finished,24.1,0,262.5,1,1
1069,25287,1,131,2021,17,United States Grand Prix,British,americas,hamilton,mercedes,USA,161,2021-10-24,1985-01-07,1,0,0,0,0,2,2,19.0,275.5,2.0,5.0,Finished,36.8,0,256.5,0,0
1069,25288,815,9,2021,17,United States Grand Prix,Mexican,americas,perez,red_bull,USA,161,2021-10-24,1990-01-26,1,0,0,0,0,3,3,15.0,150.0,4.0,1.0,Finished,31.7,0,135.0,0,0
1069,25289,844,6,2021,17,United States Grand Prix,Monegasque,americas,leclerc,ferrari,USA,161,2021-10-24,1997-10-16,1,0,0,0,0,4,4,12.0,128.0,6.0,0.0,Finished,24.0,0,116.0,0,0
1069,25290,817,1,2021,17,United States Grand Prix,Australian,americas,ricciardo,mclaren,USA,161,2021-10-24,1989-07-01,1,0,0,0,0,6,5,10.0,105.0,8.0,1.0,Finished,32.3,0,95.0,0,0
1069,25291,822,131,2021,17,United States Grand Prix,Finnish,americas,bottas,mercedes,USA,161,2021-10-24,1989-08-28,1,0,0,0,0,9,6,8.0,185.0,3.0,1.0,Finished,32.2,0,177.0,0,0
1069,25292,832,6,2021,17,United States Grand Prix,Spanish,americas,sainz,ferrari,USA,161,2021-10-24,1994-09-01,1,0,0,0,0,5,7,6.0,122.5,7.0,0.0,Finished,27.1,0,116.5,0,0
1069,25293,846,1,2021,17,United States Grand Prix,British,americas,norris,mclaren,USA,161,2021-10-24,1999-11-13,1,0,0,0,0,7,8,4.0,149.0,5.0,0.0,Finished,21.9,0,145.0,0,0
1069,25294,852,213,2021,17,United States Grand Prix,Japanese,americas,tsunoda,alphatauri,USA,161,2021-10-24,2000-05-11,1,0,0,0,0,10,9,2.0,20.0,14.0,0.0,Finished,21.5,0,18.0,0,0
1069,25295,20,117,2021,17,United States Grand Prix,German,americas,vettel,aston_martin,USA,161,2021-10-24,1987-07-03,1,0,0,0,0,18,10,1.0,36.0,12.0,0.0,Finished,34.3,0,35.0,0,0
